Organism ID	Organism Name	Accession	Name	Parent Database	Parent Accession	Parent Name	Accession Gene
10090	Mus musculus (mouse)	SRC544016	enhancer of polycomb	UniProt	Q8C0I4	Enhancer of polycomb homolog 2	Epc2
12131	rhinovirus B14 (Human rhinovirus B14)	SRC626758	polyprotein	UniProt	P03303	Genome polyprotein	
11886	Rous sarcoma virus (Rous sarcoma virus RSV)	SRC279664	p60 src 	UniProt	P03397	Envelope glycoprotein gp95	env
6183	Schistosoma mansoni	SRC563021	Microexon gene 4 	UniProt	P13492	Antigen 10-3	
10245	Vaccinia virus (vaccinia virus VV)	SRC280002	Core phosphoprotein F17	UniProt	P68454	Phosphoprotein F17	OPG062
10497	African swine fever virus (African swine fever virus ASF)	SRC562682	ASFV_G_ACD_00320	UniProt	Q65205	Uncharacterized protein I267L	Ba71V-137
10497	African swine fever virus (African swine fever virus ASF)	SRC562683	pC717R 2	UniProt	Q65156	Uncharacterized protein C717R	Ba71V-064
83560	Chlamydia muridarum (agent of mouse pneumonitis)	SRC626765	porin	UniProt	P75024	Major outer membrane porin	ompA
83558	Chlamydia pneumoniae	SRC627063	Chaperonin GroEL 	UniProt	P31681	Chaperonin GroEL 1	groEL1
9606	Homo sapiens (human)	SRC292627	alpha 2,8-sialyltransferase 	UniProt	D6RIA3	Uncharacterized protein C4orf54	C4orf54
9606	Homo sapiens (human)	SRC320358	DEAD/H box polypeptide 11 like 12 	UniProt	Q96FC9	ATP-dependent DNA helicase DDX11	DDX11
9606	Homo sapiens (human)	SRC517406	Ribonuclease P protein subunit p25	UniProt	Q9BUL9	Ribonuclease P protein subunit p25	RPP25
9606	Homo sapiens (human)	SRC623920	Glutathione S-transferase	UniProt	P28161	Glutathione S-transferase Mu 2	GSTM2
9606	Homo sapiens (human)	SRC623924	platelet-activating factor acetylhydrolase	UniProt	Q13093	Platelet-activating factor acetylhydrolase	PLA2G7
9606	Homo sapiens (human)	SRC245696	seven transmembrane helix receptor	UniProt	Q01718	Adrenocorticotropic hormone receptor	MC2R
9606	Homo sapiens (human)	SRC248884	CD5 antigen	UniProt	P10643	Complement component C7	C7
9606	Homo sapiens (human)	SRC250796	interferon, gamma-inducible protein	UniProt	P13284	Gamma-interferon-inducible lysosomal thiol reductase	IFI30
6954	Dermatophagoides farinae (American house dust mite)	SRC589593	Der f 1 allergen	IUIS	Q58A71	Der f 1	
6954	Dermatophagoides farinae (American house dust mite)	SRC589604	Der f Mag 29 allergen	IUIS	A0A922HN71	Der f 29	MAG29
6956	Dermatophagoides pteronyssinus (European house dust mite)	SRC589043	dipeptidyl peptidase 1-like	IUIS	P08176	Der p 1	
6956	Dermatophagoides pteronyssinus (European house dust mite)	SRC589543	alpha-amylase-like	IUIS	P08176	Der p 1	
1773	Mycobacterium tuberculosis	SRC648519	ABC transporter ATP-binding protein	UniProt	P9WQK1	Uncharacterized ABC transporter ATP-binding protein Rv0986	Rv0986
10090	Mus musculus (mouse)	SRC648591	centrosomal protein of 295 kDa isoform X1	UniProt	Q8BQ48	Centrosomal protein of 295 kDa	Cep295
10090	Mus musculus (mouse)	SRC648592	succinate dehydrogenase cytochrome b560 subunit	UniProt	Q9CZB0	Succinate dehydrogenase cytochrome b560 subunit, mitochondrial	Sdhc
10090	Mus musculus (mouse)	SRC648593	centrosome-associated protein ALMS1	UniProt	Q8K4E0	Centrosome-associated protein ALMS1	Alms1
9606	Homo sapiens (human)	SRC647544	olfactory receptor family 7 subfamily C member 2	UniProt	O60412	Olfactory receptor 7C2	OR7C2
9606	Homo sapiens (human)	SRC647545	centrosomal protein 350kD	UniProt	Q5VT06	Centrosome-associated protein 350	CEP350
9606	Homo sapiens (human)	SRC647546	RNA-binding motif protein, X-linked-like-3	UniProt	Q8N7X1	RNA-binding motif protein, X-linked-like-3	RBMXL3
9606	Homo sapiens (human)	SRC647547	pyroglutamyl-peptidase 1-like protein	UniProt	A6NFU8	Pyroglutamyl-peptidase 1-like protein	PGPEP1L
9606	Homo sapiens (human)	SRC647548	Protein FAM228A	UniProt	Q86W67	Protein FAM228A	FAM228A
9606	Homo sapiens (human)	SRC647549	endoribonuclease 2 serine/threonine protein kinase	UniProt	Q76MJ5	Serine/threonine-protein kinase/endoribonuclease IRE2	ERN2
9606	Homo sapiens (human)	SRC647550	zinc finger and scan domain containing 32	UniProt	Q9NX65	Zinc finger and SCAN domain-containing protein 32	ZSCAN32
9606	Homo sapiens (human)	SRC647551	polycystic kidney disease 1-like 2	UniProt	Q7Z442	Polycystic kidney disease protein 1-like 2	PKD1L2
9606	Homo sapiens (human)	SRC647552	tubulin tyrosine ligase like 6	UniProt	Q8N841	Tubulin polyglutamylase TTLL6	TTLL6
9606	Homo sapiens (human)	SRC647553	olfactory receptor 10H4	UniProt	Q8NGA5	Olfactory receptor 10H4	OR10H4
9606	Homo sapiens (human)	SRC647554	Golgi-associated RAB2 interactor protein 6	UniProt	Q8NEG0	Golgi-associated RAB2 interactor protein 6	GARIN6
9606	Homo sapiens (human)	SRC647555	AHNAK nucleoprotein 2	UniProt	Q8IVF2	Protein AHNAK2	AHNAK2
9606	Homo sapiens (human)	SRC647556	sarcoma antigen 1	UniProt	Q9NXZ1	Sarcoma antigen 1	SAGE1
9606	Homo sapiens (human)	SRC643963	proprotein convertase subtilisin/kexin type 9	UniProt	Q8NBP7	Proprotein convertase subtilisin/kexin type 9 	PCSK9
129470	Micrurus surinamensis	SRC643906	three-finger toxin (3FTx)	UniProt	P86097	Three-finger toxin MS3	
9606	Homo sapiens (human)	SRC643763	Wilms tumor protein	UniProt	P19544	Wilms tumor protein	WT1
235	Brucella abortus	SRC643734	enolase	UniProt	Q2YPV0	Enolase	eno
10090	Mus musculus (mouse)	SRC643453	Keratin, type I cytoskeletal 9	UniProt	Q6RHW0	Keratin, type I cytoskeletal 9	Krt9
10090	Mus musculus (mouse)	SRC643557	Ig gamma-2A chain C region, A allele	UniProt	P01863	Ig gamma-2A chain C region, A allele	Ighg
10090	Mus musculus (mouse)	SRC643558	Keratin, type I cytoskeletal 17	UniProt	Q9QWL7	Keratin, type I cytoskeletal 17	Krt17
10090	Mus musculus (mouse)	SRC643559	Cancer-related nucleoside-triphosphatase homolog	UniProt	Q9CQA9	Cancer-related nucleoside-triphosphatase homolog	Ntpcr
10090	Mus musculus (mouse)	SRC643560	Ig gamma-1 chain C region, membrane-bound form	UniProt	P01869	Ig gamma-1 chain C region, membrane-bound form	Ighg1
10090	Mus musculus (mouse)	SRC643561	Keratin, type I cytoskeletal 27	UniProt	Q9Z320	Keratin, type I cytoskeletal 27	Krt27
10090	Mus musculus (mouse)	SRC643562	Collagen alpha-1(III) chain	UniProt	P08121	Collagen alpha-1(III) chain	Col3a1
10090	Mus musculus (mouse)	SRC643563	Keratin, type II cuticular Hb4	UniProt	Q99M73	Keratin, type II cuticular Hb4	Krt84
10090	Mus musculus (mouse)	SRC643565	Complement C3	UniProt	P01027	Complement C3	C3
10090	Mus musculus (mouse)	SRC643555	Rho guanine nucleotide exchange factor 12	UniProt	Q8R4H2	Rho guanine nucleotide exchange factor 12	Arhgef12
10090	Mus musculus (mouse)	SRC643552	Sal-like protein 4	UniProt	Q8BX22	Sal-like protein 4	Sall4
10090	Mus musculus (mouse)	SRC643553	Vasoactive intestinal polypeptide receptor 1	UniProt	P97751	Vasoactive intestinal polypeptide receptor 1	Vipr1
10090	Mus musculus (mouse)	SRC643554	Unconventional myosin-IXb	UniProt	Q9QY06	Unconventional myosin-IXb	Myo9b
10090	Mus musculus (mouse)	SRC643547	Protein phosphatase 1 regulatory subunit 3F	UniProt	Q9JIG4	Protein phosphatase 1 regulatory subunit 3F	Ppp1r3f
10090	Mus musculus (mouse)	SRC643548	Intersectin-1 (Fragment)	UniProt	Q9Z0R4	Intersectin-1	Itsn1
10090	Mus musculus (mouse)	SRC643549	SEC23-interacting protein	UniProt	Q6NZC7 	SEC23-interacting protein	
10090	Mus musculus (mouse)	SRC643537	Osteopontin (Fragment)	UniProt	P10923	Osteopontin	Spp1
10090	Mus musculus (mouse)	SRC643538	Serine/threonine-protein kinase ATR	UniProt	Q9JKK8	Serine/threonine-protein kinase ATR	Atr
10090	Mus musculus (mouse)	SRC643539	Enteropeptidase	UniProt	P97435	Enteropeptidase	Tmprss15
10090	Mus musculus (mouse)	SRC643540	Na(+)/H(+) exchange regulatory cofactor NHE-RF3	UniProt	Q9JIL4	Na(+)/H(+) exchange regulatory cofactor NHE-RF3	Pdzk1
10090	Mus musculus (mouse)	SRC643541	Keratin, type II cytoskeletal 73	UniProt	Q6NXH9	Keratin, type II cytoskeletal 73	Krt73
10090	Mus musculus (mouse)	SRC643542	Keratin, type II cytoskeletal 1	UniProt	P04104	Keratin, type II cytoskeletal 1	Krt1
10090	Mus musculus (mouse)	SRC643543	Lengsin	UniProt	Q8CIX8	Lengsin	Lgsn
10090	Mus musculus (mouse)	SRC643531	Hornerin	UniProt	Q8VHD8	Hornerin	Hrnr
10090	Mus musculus (mouse)	SRC643532	Integrin beta-8	UniProt	Q0VBD0	Integrin beta-8	Itgb8
10090	Mus musculus (mouse)	SRC643533	Threonine--tRNA ligase, mitochondrial	UniProt	Q3UQ84	Threonine--tRNA ligase, mitochondrial	Tars2
10090	Mus musculus (mouse)	SRC643534	BRCA2-interacting transcriptional repressor EMSY	UniProt	Q8BMB0	BRCA2-interacting transcriptional repressor EMSY	Emsy
10090	Mus musculus (mouse)	SRC643535	Transmembrane protein 87A	UniProt	Q8BXN9	Transmembrane protein 87A	Tmem87a
9606	Homo sapiens (human)	SRC648638	Tyrosine kinase-type cell surface receptor HER2	UniProt	P04626	Receptor tyrosine-protein kinase erbB-2	ERBB2
10090	Mus musculus (mouse)	SRC643513	RING-type E3 ubiquitin transferase RAD18	UniProt	Q9QXK2	E3 ubiquitin-protein ligase RAD18	Rad18
10090	Mus musculus (mouse)	SRC643514	EMILIN-2	UniProt	Q8K482	EMILIN-2	Emilin2
10090	Mus musculus (mouse)	SRC643515	Armadillo repeat-containing X-linked protein 5	UniProt	Q3UZB0	Armadillo repeat-containing X-linked protein 5	Armcx5
10090	Mus musculus (mouse)	SRC643527	Uncharacterized protein KIAA1958 homolog	UniProt	Q8C4P0	Uncharacterized protein KIAA1958 homolog	
10090	Mus musculus (mouse)	SRC643528	Titin	UniProt	A2ASS6	Titin	Ttn
10090	Mus musculus (mouse)	SRC643529	Aldo-keto reductase family 1 member A1	UniProt	Q9JII6	Aldo-keto reductase family 1 member A1	Akr1a1
10090	Mus musculus (mouse)	SRC643509	tRNA wybutosine-synthesizing protein 2 homolog	UniProt	Q8BG71	tRNA wybutosine-synthesizing protein 2 homolog	Trmt12
10090	Mus musculus (mouse)	SRC643510	Cartilage oligomeric matrix protein	UniProt	Q9R0G6	Cartilage oligomeric matrix protein	Comp
10090	Mus musculus (mouse)	SRC643511	AT-rich interactive domain-containing protein 1A	UniProt	A2BH40	AT-rich interactive domain-containing protein 1A	Arid1a
10090	Mus musculus (mouse)	SRC643502	Keratin, type I cytoskeletal 25	UniProt	Q8VCW2	Keratin, type I cytoskeletal 25	Krt25
10090	Mus musculus (mouse)	SRC643503	Prostatic acid phosphatase	UniProt	Q8CE08	Prostatic acid phosphatase	Acp3
10090	Mus musculus (mouse)	SRC643504	Glucose-6-phosphate isomerase	UniProt	P06745	Glucose-6-phosphate isomerase	Gpi
10090	Mus musculus (mouse)	SRC643505	Complex I assembly factor ACAD9, mitochondrial	UniProt	Q8JZN5	Complex I assembly factor ACAD9, mitochondrial	Acad9
10090	Mus musculus (mouse)	SRC643506	Keratin, type II cytoskeletal 2 oral	UniProt	Q3UV17	Keratin, type II cytoskeletal 2 oral	Krt76
10090	Mus musculus (mouse)	SRC643507	Neogenin	UniProt	P97798	Neogenin	Neo1
10090	Mus musculus (mouse)	SRC643496	Retinoblastoma-like protein 2	UniProt	Q64700	Retinoblastoma-like protein 2	Rbl2
10090	Mus musculus (mouse)	SRC643497	Alpha-amylase 1	UniProt	P00687	Alpha-amylase 1	Amy1
10090	Mus musculus (mouse)	SRC643498	Phosphatidylinositol N-acetylglucosaminyltransferase subunit A	UniProt	Q64323	Phosphatidylinositol N-acetylglucosaminyltransferase subunit A	Piga
10090	Mus musculus (mouse)	SRC643499	Melanoma inhibitory activity protein 2	UniProt	Q91ZV0	Melanoma inhibitory activity protein 2	Mia2
10090	Mus musculus (mouse)	SRC643500	F-actin-uncapping protein LRRC16A	UniProt	Q6EDY6	F-actin-uncapping protein LRRC16A	Carmil1
10090	Mus musculus (mouse)	SRC643495	Pre-mRNA-processing factor 40 homolog A (Fragment)	UniProt	Q9R1C7	Pre-mRNA-processing factor 40 homolog A	Prpf40a
10090	Mus musculus (mouse)	SRC643454	C-Jun-amino-terminal kinase-interacting protein 4	UniProt	Q58A65	C-Jun-amino-terminal kinase-interacting protein 4	Spag9
10090	Mus musculus (mouse)	SRC643455	Filaggrin-2	UniProt	Q2VIS4	Filaggrin-2	Flg2
10090	Mus musculus (mouse)	SRC643456	C-type lectin domain family 1 member A	UniProt	Q8BWY2	C-type lectin domain family 1 member A	Clec1a
10090	Mus musculus (mouse)	SRC643458	Keratin, type II cytoskeletal 71	UniProt	Q9R0H5	Keratin, type II cytoskeletal 71	Krt71
10090	Mus musculus (mouse)	SRC643459	Stimulated by retinoic acid gene 6 protein-like	UniProt	Q9DBN1	Stimulated by retinoic acid gene 6 protein-like	Stra6l
10090	Mus musculus (mouse)	SRC643462	Keratin, type I cytoskeletal 12	UniProt	Q64291	Keratin, type I cytoskeletal 12	Krt12
10090	Mus musculus (mouse)	SRC643489	Keratin, type I cytoskeletal 15	UniProt	Q61414	Keratin, type I cytoskeletal 15	Krt15
10090	Mus musculus (mouse)	SRC643490	Keratin, type II cytoskeletal 6B	UniProt	Q9Z331	Keratin, type II cytoskeletal 6B	Krt6b
10090	Mus musculus (mouse)	SRC643491	Ski oncogene	UniProt	Q60698	Ski oncogene	Ski
10090	Mus musculus (mouse)	SRC643492	Piwi-like protein 4	UniProt	Q8CGT6	Piwi-like protein 4	Piwil4
10090	Mus musculus (mouse)	SRC643493	Keratin, type II cytoskeletal 6A	UniProt	P50446	Keratin, type II cytoskeletal 6A	Krt6a
10090	Mus musculus (mouse)	SRC643449	Keratin, type II cytoskeletal 75	UniProt	Q8BGZ7	Keratin, type II cytoskeletal 75	Krt75
10090	Mus musculus (mouse)	SRC643450	Translation initiation factor IF-2, mitochondrial	UniProt	Q91YJ5	Translation initiation factor IF-2, mitochondrial	Mtif2
10090	Mus musculus (mouse)	SRC643451	Keratin, type II cytoskeletal 4	UniProt	P07744	Keratin, type II cytoskeletal 4	Krt4
10090	Mus musculus (mouse)	SRC643442	Suppressor of tumorigenicity 14 protein homolog	UniProt	P56677	Suppressor of tumorigenicity 14 protein homolog	St14
10090	Mus musculus (mouse)	SRC643443	Stereocilin	UniProt	Q8VIM6	Stereocilin	Strc
10090	Mus musculus (mouse)	SRC643444	Unconventional myosin-XVI	UniProt	Q5DU14	Unconventional myosin-XVI	Myo16
10090	Mus musculus (mouse)	SRC643445	Alpha-2-macroglobulin-P	UniProt	Q6GQT1	Alpha-2-macroglobulin-P	A2m
10090	Mus musculus (mouse)	SRC643446	Keratin, type II cytoskeletal 8	UniProt	P11679	Keratin, type II cytoskeletal 8	Krt8
10090	Mus musculus (mouse)	SRC643447	Hemoglobin subunit beta-1	UniProt	P02088	Hemoglobin subunit beta-1	Hbb-b1
10090	Mus musculus (mouse)	SRC643438	Keratin, type II cytoskeletal 5	UniProt	Q922U2	Keratin, type II cytoskeletal 5	Krt5
10090	Mus musculus (mouse)	SRC643439	Membrane-associated guanylate kinase, WW and PDZ domain-containing protein 1	UniProt	Q6RHR9	Membrane-associated guanylate kinase, WW and PDZ domain-containing protein 1	Magi1
10090	Mus musculus (mouse)	SRC643440	Pancreatic alpha-amylase	UniProt	P00688	Pancreatic alpha-amylase 2a5	Amy2a5
10090	Mus musculus (mouse)	SRC643427	Keratin, type II cytoskeletal 2 epidermal	UniProt	Q3TTY5	Keratin, type II cytoskeletal 2 epidermal	Krt2
10090	Mus musculus (mouse)	SRC643428	Hemoglobin subunit alpha	UniProt	P01942	Hemoglobin subunit alpha	Hba
10090	Mus musculus (mouse)	SRC643429	ATP synthase subunit alpha, mitochondrial	UniProt	Q03265	ATP synthase subunit alpha, mitochondrial	Atp5f1a
10090	Mus musculus (mouse)	SRC643430	Endoplasmic reticulum chaperone BiP	UniProt	P20029	Endoplasmic reticulum chaperone BiP	Hspa5
10090	Mus musculus (mouse)	SRC643431	Keratin, type I cytoskeletal 10	UniProt	P02535	Keratin, type I cytoskeletal 10	Krt10
10090	Mus musculus (mouse)	SRC643432	Keratin, type II cytoskeletal 1b	UniProt	Q6IFZ6	Keratin, type II cytoskeletal 1b	Krt77
10090	Mus musculus (mouse)	SRC643433	Protease, serine 3	UniProt	P07146	Anionic trypsin-2	Prss2
10090	Mus musculus (mouse)	SRC643434	Hemoglobin subunit beta-2	UniProt	P02089	Hemoglobin subunit beta-2	Hbb-b2
10090	Mus musculus (mouse)	SRC643435	Albumin	UniProt	P07724	Albumin	Alb
4565	Triticum aestivum	SRC635385	high-molecular-weight glutenin subunit 2.6	IUIS	P10388	Tri a 26	
4565	Triticum aestivum	SRC635383	alpha-gliadin	IUIS	D2T2K3	Tri a 21	
4565	Triticum aestivum	SRC635382	high-molecular-weight glutenin subunit 1Ay21	IUIS	P10388	Tri a 26	
333760	Human papillomavirus type 16	SRC635266	Regulatory protein E2	UniProt	P03120	Regulatory protein E2	E2
333760	Human papillomavirus type 16	SRC635265	Replication protein E1	UniProt	P03114	Replication protein E1	E1
9606	Homo sapiens (human)	SRC630931	Protein PRR14L	UniProt	Q5THK1	Protein PRR14L	PRR14L
9606	Homo sapiens (human)	SRC630932	N-acetylgalactosaminyltransferase 7	UniProt	Q86SF2	N-acetylgalactosaminyltransferase 7	GALNT7
9606	Homo sapiens (human)	SRC630933	Neuron navigator 1	UniProt	Q8NEY1	Neuron navigator 1 	NAV1
9606	Homo sapiens (human)	SRC630934	Cytokine receptor common subunit beta	UniProt	P32927	Cytokine receptor common subunit beta	CSF2RB
9606	Homo sapiens (human)	SRC630935	CUB and sushi domain-containing protein 2	UniProt	Q7Z408	CUB and sushi domain-containing protein 2	CSMD2
9606	Homo sapiens (human)	SRC630936	POZ-, AT hook-, and zinc finger-containing protein 1	UniProt	Q9HBE1	POZ-, AT hook-, and zinc finger-containing protein 1	PATZ1
9606	Homo sapiens (human)	SRC630937	Polypyrimidine tract-binding protein 3	UniProt	O95758	Polypyrimidine tract-binding protein 3	PTBP3
10497	African swine fever virus	SRC626685	Inner membrane protein p54	UniProt	Q65194	Inner membrane protein p54	Ba71V-126
10497	African swine fever virus	SRC620059	CD2v	UniProt	Q89501	CD2 homolog	Ba71V-058
10090	Mus musculus (mouse)	SRC293737	Serotransferrin	UniProt	Q921I1	Serotransferrin	Tf
9606	Homo sapiens (human)	SRC602012	enhancer of zeste homolog 2	UniProt	Q15910	Histone-lysine N-methyltransferase EZH2	EZH2
9606	Homo sapiens (human)	SRC250731	B-lymphocyte antigen CD20	UniProt	P11836	B-lymphocyte antigen CD20	MS4A1
9606	Homo sapiens (human)	SRC648759	paired amphipathic helix protein Sin3a	UniProt	Q96ST3	Paired amphipathic helix protein Sin3a	SIN3A
9606	Homo sapiens (human)	SRC648780	Caseinolytic Mitochondrial Matrix Peptidase Proteolytic Subunit	UniProt	Q16740	ATP-dependent Clp protease proteolytic subunit, mitochondrial	CLPP
9606	Homo sapiens (human)	SRC648826	brevican	UniProt	Q96GW7	Brevican core protein	BCAN
9606	Homo sapiens (human)	SRC659109	zinc finger protein 805	UniProt	Q5CZA5	Zinc finger protein 805	ZNF805
9606	Homo sapiens (human)	SRC648760	galactosamine (N-acetyl)-6-sulfatase	UniProt	P34059	N-acetylgalactosamine-6-sulfatase	GALNS
9606	Homo sapiens (human)	SRC648761	coiled-coil domain containing 159	UniProt	P0C7I6	Coiled-coil domain-containing protein 159	CCDC159
9606	Homo sapiens (human)	SRC648762	protein tyrosine phosphatase receptor type C	UniProt	P08575	Receptor-type tyrosine-protein phosphatase C	PTPRC
9606	Homo sapiens (human)	SRC648763	LIM homeobox 8	UniProt	Q68G74	LIM/homeobox protein Lhx8	LHX8
9606	Homo sapiens (human)	SRC648764	transmembrane O-mannosyltransferase targeting cadherins 4	UniProt	Q5T4D3	Protein O-mannosyl-transferase TMTC4	TMTC4
9606	Homo sapiens (human)	SRC648765	dorsal root ganglia homeobox	UniProt	A6NNA5	Dorsal root ganglia homeobox protein	DRGX
9606	Homo sapiens (human)	SRC648767	formin homology 2 domain containing 1	UniProt	Q9Y613	FH1/FH2 domain-containing protein 1	FHOD1
9606	Homo sapiens (human)	SRC648768	atos homolog B	UniProt	Q7L5A3	Atos homolog protein B	ATOSB
9606	Homo sapiens (human)	SRC648770	Rho guanine nucleotide exchange factor 15	UniProt	O94989	Rho guanine nucleotide exchange factor 15	ARHGEF15
9606	Homo sapiens (human)	SRC648771	synaptotagmin 8	UniProt	Q8NBV8	Synaptotagmin-8	SYT8
9606	Homo sapiens (human)	SRC648772	cytochrome P450 family 2 subfamily A member 6	UniProt	P11509	Cytochrome P450 2A6	CYP2A6
9606	Homo sapiens (human)	SRC648773	oxysterol binding protein like 2	UniProt	Q9H1P3 	Oxysterol-binding protein-related protein 2	
9606	Homo sapiens (human)	SRC648774	dedicator of cytokinesis 9	UniProt	Q9BZ29 	Dedicator of cytokinesis protein 9	
9606	Homo sapiens (human)	SRC648775	zinc finger protein 717	UniProt	Q9BY31	Zinc finger protein 717	ZNF717
9606	Homo sapiens (human)	SRC280203	collagen type XI alpha 1 chain	UniProt	P12107	Collagen alpha-1(XI) chain	COL11A1
9606	Homo sapiens (human)	SRC659146	tripartite motif containing 16 like (pseudogene)	UniProt	Q309B1	Tripartite motif-containing protein 16-like protein	TRIM16L
9606	Homo sapiens (human)	SRC659147	phospholipase D family member 3	UniProt	Q8IV08	5'-3' exonuclease PLD3	PLD3
9606	Homo sapiens (human)	SRC659148	microtubule affinity regulating kinase 4	UniProt	Q96L34	MAP/microtubule affinity-regulating kinase 4	MARK4
9606	Homo sapiens (human)	SRC647584	major histocompatibility complex, class I, B	UniProt	P01889	HLA class I histocompatibility antigen, B alpha chain	HLA-B
9606	Homo sapiens (human)	SRC659149	sterol-C5-desaturase	UniProt	O75845	Lathosterol oxidase	SC5D
