Species Key	Species ID	Species Label	Active Taxa	Group	Proteome ID	Proteome Taxon	Proteome Type	Species Name	Proteome Label	Updated
1239567-Mamastrovirus-3-Porcine-astrovirus	1239567	Mamastrovirus 3 (Porcine astrovirus)	1239567, 10002484	virus	UP000120357	1239567	Other	Mamastrovirus 3 (Porcine astrovirus)	Porcine astrovirus 1	2024-07-15
1268303-Rhodococcus-sp-AW25M09	1268303	Rhodococcus sp. AW25M09	1268303	bacterium	UP000011207	1268303	Other	Rhodococcus sp. AW25M09	Rhodococcus sp. AW25M09	2024-07-15
1281454-Rodent-hepacivirus	1281454	Rodent hepacivirus	1281454	virus	UP000112255	1281454	Other	Rodent hepacivirus	Rodent hepacivirus	2024-07-15
1330520-Enterovirus-F	1330520	Enterovirus F	269638, 1330520	virus	UP000101796	269638	Other	Enterovirus F	Bovine enterovirus type 2	2024-07-15
1335626-Middle-East-respiratory-syndrome-related-coronavirus-MERS-coronavirus	1335626	Middle East respiratory syndrome-related coronavirus (MERS coronavirus)	1235996, 1263720, 1335626, 10002954	virus	UP000139997	1263720	Representative	Middle East respiratory syndrome-related coronavirus (MERS coronavirus)	Middle East respiratory syndrome-related coronavirus (isolate United Kingdom/H123990006/2012)	2024-07-15
1337054-Paenibacillus-sp-A3	1337054	Paenibacillus sp. A3	1337054	bacterium	UP000050308	1337054	Other	Paenibacillus sp. A3	Paenibacillus sp. A3	2024-07-15
1349999-Goose-astrovirus	1349999	Goose astrovirus	1349999	virus	UP000201524	1349999	Other	Goose astrovirus	Goose astrovirus	2024-07-15
1355477-Bradyrhizobium-diazoefficiens	1355477	Bradyrhizobium diazoefficiens	1355477	bacterium	UP000002526	224911	Representative	Bradyrhizobium diazoefficiens	Bradyrhizobium diazoefficiens (strain JCM 10833 / BCRC 13528 / IAM 13628 / NBRC 14792 / USDA 110)	2024-07-15
1380362-Ralstonia-sp-UNC404CL21Col	1380362	Ralstonia sp. UNC404CL21Col	1380362	bacterium		1380362	Orphans	Ralstonia sp. UNC404CL21Col		2024-07-15
1380386-Mycobacterium-sp-URHB0044	1380386	Mycobacterium sp. URHB0044	1380386	bacterium		1380386	Orphans	Mycobacterium sp. URHB0044		2024-07-15
1380865-Rana-catesbeiana-virus	1380865	Rana catesbeiana virus	1380865	virus	UP000317581	1380865	Other	Rana catesbeiana virus	Rana catesbeiana virus	2024-07-15
1432052-Eisenbergiella-tayi	1432052	Eisenbergiella tayi	1432052	bacterium	UP000094067	1432052	Other	Eisenbergiella tayi	Eisenbergiella tayi	2024-07-15
1449063-Paenibacillus-sp-UNC451MF	1449063	Paenibacillus sp. UNC451MF	1449063	bacterium		1449063	Orphans	Paenibacillus sp. UNC451MF		2024-07-15
1457141-Chlamydia-avium	1457141	Chlamydia avium	1229831, 1457141	bacterium	UP000019433	1229831	Other	Chlamydia avium	Chlamydia avium 10DC88	2024-07-15
1457153-Chlamydia-gallinacea	1457153	Chlamydia gallinacea	1457153	bacterium	UP000019147	1143323	Other	Chlamydia gallinacea	Chlamydia gallinacea 08-1274/3	2024-07-15
1461337-Aestuariispira-insulae	1461337	Aestuariispira insulae	1461337	bacterium						2024-07-15
1463841-Streptomyces-sp-NRRL-F-2580	1463841	Streptomyces sp. NRRL F-2580	1463841	bacterium		1463841	Orphans	Streptomyces sp. NRRL F-2580		2024-07-15
1464048-Micromonospora-parva	1464048	Micromonospora parva	1464048	bacterium		1464048	Orphans	Micromonospora parva		2024-07-15
1472417-Butyricimonas-paravirosa	1472417	Butyricimonas paravirosa	1472417	bacterium	UP000576368	1472417	Other	Butyricimonas paravirosa	Butyricimonas paravirosa	2024-07-15
1476909-Banana-streak-MY-virus-Banana-streak-Mys-virus	1476909	Banana streak MY virus (Banana streak Mys virus)	1476909	virus	UP000202191	1476909	Representative	Banana streak MY virus (Banana streak Mys virus)	Banana streak MY virus	2024-07-15
1498499-Legionella-norrlandica	1498499	Legionella norrlandica	1498499	bacterium	UP000054422	1498499	Other	Legionella norrlandica	Legionella norrlandica	2024-07-15
1501332-Oribacterium-asaccharolyticum	1501332	Oribacterium asaccharolyticum	1501332	bacterium	UP000003527	796944	Other	Oribacterium asaccharolyticum	Oribacterium asaccharolyticum ACB7	2024-07-15
1508220-Bat-coronavirus	1508220	Bat coronavirus	1508220	virus	UP000102490	1508220	Other	Bat coronavirus	Bat coronavirus	2024-07-15
1511891-Dependoparvovirus-primate1-Adeno-associated-dependoparvovirus-A	1511891	Dependoparvovirus primate1 (Adeno-associated dependoparvovirus A)	10804, 57579, 68558, 85106, 202812, 202813, 235455	virus	UP000180764	648242	Representative	Dependoparvovirus primate1 (Adeno-associated dependoparvovirus A)	Adeno-associated virus 2 (isolate Srivastava/1982)	2024-07-15
1511892-Dependoparvovirus-mammalian1-Adeno-associated-dependoparvovirus-B	1511892	Dependoparvovirus mammalian1 (Adeno-associated dependoparvovirus B)	82300	virus	UP000207583	82300	Other	Dependoparvovirus mammalian1 (Adeno-associated dependoparvovirus B)	adeno-associated virus 5	2024-07-15
1511895-Dependoparvovirus-anseriform1-Anseriform-dependoparvovirus-1	1511895	Dependoparvovirus anseriform1 (Anseriform dependoparvovirus 1)	37325, 38251	virus	UP000099578	37325	Other	Dependoparvovirus anseriform1 (Anseriform dependoparvovirus 1)	Muscovy duck parvovirus	2024-07-15
1513262-Gammapapillomavirus-17	1513262	Gammapapillomavirus 17	1070417	virus	UP000156843	1070417	Representative	Gammapapillomavirus 17	Human papillomavirus 144	2024-07-15
1527299-Psychromonas-sp-PRT-SC03	1527299	Psychromonas sp. PRT-SC03	1527299	bacterium	UP000053944	1527299	Representative	Psychromonas sp. PRT-SC03	Psychromonas sp. PRT-SC03	2024-07-15
1534553-Duck-aviadenovirus-B	1534553	Duck aviadenovirus B	2233538	virus	UP000318497	2233538	Representative	Duck aviadenovirus B	Duck adenovirus 3	2024-07-15
1564681-Carnobacterium-sp-CP1	1564681	Carnobacterium sp. CP1	1564681	bacterium	UP000064734	1564681	Representative	Carnobacterium sp. CP1	Carnobacterium sp. CP1	2024-07-15
1566298-Paraiso-Escondido-virus	1566298	Paraiso Escondido virus	1566298	virus	UP000147468	1566298	Other	Paraiso Escondido virus	Paraiso Escondido virus	2024-07-15
1574408-Cervus-canadensis-elk	1574408	Cervus canadensis (elk)	9864	vertebrate		1574408	Orphans	Cervus canadensis (elk)	Cervus elaphus nelsoni	2024-07-15
1586324-Porcine-deltacoronavirus	1586324	Porcine deltacoronavirus	1586324, 10002449, 10002682, 10002807	virus	UP000115701	1586324	Representative	Porcine deltacoronavirus	Porcine deltacoronavirus	2024-07-15
1631247-Mesorhizobium-delmotii	1631247	Mesorhizobium delmotii	1631247	bacterium	UP000245698	1631247	Other	Mesorhizobium delmotii	Mesorhizobium delmotii	2024-07-15
1678143-Paslahepevirus-balayani	1678143	Paslahepevirus balayani	31767, 31768, 63421, 185579, 509628, 1678143, 10000519, 10000520, 10002195, 10002196	virus	UP000006705	652674	Representative	Paslahepevirus balayani	Hepatitis E virus genotype 1 (isolate Human/China/HeBei/1987)	2024-07-15
1678144-Avihepevirus-magniiecur-Orthohepevirus-B	1678144	Avihepevirus magniiecur (Orthohepevirus B)	1678144	virus	UP000159379	1678144	Other	Avihepevirus magniiecur (Orthohepevirus B)	Avihepevirus magniiecur	2024-07-15
1737357-Rhizobium-wenxiniae	1737357	Rhizobium wenxiniae	1737357	bacterium	UP000547879	1737357	Other	Rhizobium wenxiniae	Rhizobium wenxiniae	2024-07-15
1763596-Guertu-virus	1763596	Guertu virus	1763596, 10002683	virus	UP000297151	1763596	Other	Guertu virus	Guertu virus	2024-07-15
1776082-Shigella-genomosp-SF-2015	1776082	Shigella genomosp. SF-2015	358708	bacterium		1776082	Orphans	Shigella genomosp. SF-2015	Shigella boydii ATCC 9905	2024-07-15
1783360-Comamonas-sediminis	1783360	Comamonas sediminis	1783360	bacterium		1783360	Orphans	Comamonas sediminis	Comamonas sediminis	2024-07-15
1796646-Muribaculum-intestinale	1796646	Muribaculum intestinale	1796646	bacterium	UP000186351	1796646	Representative	Muribaculum intestinale	Muribaculum intestinale	2024-07-15
1803956-Parechovirus-A-Human-parechovirus	1803956	Parechovirus A (Human parechovirus)	12063, 195055, 1803956	virus	UP000000670	122962	Representative	Parechovirus A (Human parechovirus)	Human parechovirus 2 (strain Williamson)	2024-07-15
1812858-Anaerosacchariphilus-polymeriproducens	1812858	Anaerosacchariphilus polymeriproducens	1812858	bacterium	UP000255036	1812858	Representative	Anaerosacchariphilus polymeriproducens	Anaerosacchariphilus polymeriproducens	2024-07-15
1821749-Cardiovirus-A	1821749	Cardiovirus A	12104, 12107	virus	UP000002319	2870365	Representative	Cardiovirus A	Encephalomyocarditis virus (strain Rueckert)	2024-07-15
1821750-Cardiovirus-B	1821750	Cardiovirus B	12124, 12125, 12126, 204711, 10000855	virus	UP000120424	12127	Other	Cardiovirus B	Theiler's murine encephalomyelitis virus (strain GDVII)	2024-07-15
1849603-Enterobacteriaceae-bacterium	1849603	Enterobacteriaceae bacterium	1849603	bacterium	UP001184175	1849603	Other	Enterobacteriaceae bacterium	Enterobacteriaceae bacterium	2024-07-15
1855372-bacterium-JGI-053	1855372	bacterium JGI 053	1855372	bacterium	UP000218046	1855372	Representative	bacterium JGI 053	bacterium JGI 053	2024-07-15
1868482-Carlito-syrichta-Philippine-tarsier	1868482	Carlito syrichta (Philippine tarsier)	1868482	vertebrate	UP000189704	1868482	Representative	Carlito syrichta (Philippine tarsier)	Carlito syrichta	2024-07-15
1885248-Variegated-squirrel-bornavirus-1	1885248	Variegated squirrel bornavirus 1	1885248	virus	UP000278131	1885248	Other	Variegated squirrel bornavirus 1	Variegated squirrel bornavirus 1	2024-07-15
1891726-Alphapolyomavirus-quintihominis-Human-polyomavirus-5	1891726	Alphapolyomavirus quintihominis (Human polyomavirus 5)	493803	virus	UP000112534	493803	Representative	Alphapolyomavirus quintihominis (Human polyomavirus 5)	Merkel cell polyomavirus	2024-07-15
1891729-Alphapolyomavirus-mauratus-Hamster-polyomavirus	1891729	Alphapolyomavirus mauratus (Hamster polyomavirus)	1891729	virus	UP000008477	1891729	Representative	Alphapolyomavirus mauratus (Hamster polyomavirus)	Hamster polyomavirus	2024-07-15
1891730-Alphapolyomavirus-muris-Murine-polyomavirus	1891730	Alphapolyomavirus muris (Murine polyomavirus)	10636, 157703, 1891730	virus	UP000008479	10636	Representative	Alphapolyomavirus muris (Murine polyomavirus)	Murine polyomavirus (strain A2)	2024-07-15
1891762-Betapolyomavirus-hominis-BK-polyomavirus	1891762	Betapolyomavirus hominis (BK polyomavirus)	10631, 1891762, 10001761	virus	UP000104272	1891762	Other	Betapolyomavirus hominis (BK polyomavirus)	BK polyomavirus	2024-07-15
1891767-Betapolyomavirus-macacae-Macaca-mulatta-polyomavirus-1	1891767	Betapolyomavirus macacae (Macaca mulatta polyomavirus 1)	1891767, 10001763	virus	UP000007705	1891767	Representative	Betapolyomavirus macacae (Macaca mulatta polyomavirus 1)	Simian virus 40	2024-07-15
1891770-Betapolyomavirus-secumuris	1891770	Betapolyomavirus secumuris	10638	virus	UP000158963	1891770	Representative	Betapolyomavirus secumuris	Betapolyomavirus secumuris	2024-07-15
1895866-Verrucomicrobia-bacterium-61-8	1895866	Verrucomicrobia bacterium 61-8	1895866	bacterium	UP000184555	1895866	Other	Verrucomicrobia bacterium 61-8		2024-07-15
1898104-Bacteroidota-bacterium	1898104	Bacteroidota bacterium	1898104	bacterium	UP000509427	1898104	Representative	Bacteroidota bacterium	Bacteroidota bacterium	2024-07-15
1898112-Rhodospirillaceae-bacterium	1898112	Rhodospirillaceae bacterium	1898112	bacterium	UP000522138	1898112	Representative	Rhodospirillaceae bacterium	Rhodospirillaceae bacterium	2024-07-15
1898203-Lachnospiraceae-bacterium	1898203	Lachnospiraceae bacterium	1898203	bacterium	UP000191179	1898203	Representative	Lachnospiraceae bacterium	Lachnospiraceae bacterium	2024-07-15
1913988-Alphaproteobacteria-bacterium	1913988	Alphaproteobacteria bacterium	1913988	bacterium	UP000291202	1913988	Representative	Alphaproteobacteria bacterium	Alphaproteobacteria bacterium	2024-07-15
1965089-Coronavirus-HKU15	1965089	Coronavirus HKU15	1586324, 10002449, 10002682, 10002807	virus	UP000115701	1586324	Representative	Coronavirus HKU15	Porcine deltacoronavirus	2024-07-15
1965093-Hedgehog-coronavirus-1	1965093	Hedgehog coronavirus 1	1385427	virus	UP000101546	1385427	Representative	Hedgehog coronavirus 1	Betacoronavirus Erinaceus/VMC/DEU/2012	2024-07-15
1972577-Vesiculovirus-indiana-Indiana-vesiculovirus	1972577	Vesiculovirus indiana (Indiana vesiculovirus)	11277, 11278, 11279, 11284, 11285	virus	UP000002327	11285	Representative	Vesiculovirus indiana (Indiana vesiculovirus)	Vesicular stomatitis Indiana virus (strain San Juan)	2024-07-15
1972593-Ephemerovirus-febris-Bovine-fever-ephemerovirus	1972593	Ephemerovirus febris (Bovine fever ephemerovirus)	10000472	virus	UP000008588	928297	Representative	Ephemerovirus febris (Bovine fever ephemerovirus)	Bovine ephemeral fever virus (strain BB7721)	2024-07-15
1977402-Inovirus-M13-Coliphage-M13	1977402	Inovirus M13 (Coliphage M13)	10863, 1977402	virus	UP000002111	1977402	Representative	Inovirus M13 (Coliphage M13)	Enterobacteria phage M13	2024-07-15
1978231-Acidobacteriota-bacterium	1978231	Acidobacteriota bacterium	1978231	bacterium	UP000588066	1978231	Representative	Acidobacteriota bacterium	Acidobacteriota bacterium	2024-07-15
1980456-Orthohantavirus-andesense-Andes-hantavirus	1980456	Orthohantavirus andesense (Andes hantavirus)	69245, 69246, 69247, 69248, 367400, 1980456, 10000553, 10002309	virus	UP001248129	69247	Other	Orthohantavirus andesense (Andes hantavirus)	Oran virus	2024-07-15
1980916-Novirhabdovirus-piscine-Piscine-novirhabdovirus	1980916	Novirhabdovirus piscine (Piscine novirhabdovirus)	11287, 11288	virus	UP000154838	11287	Representative	Novirhabdovirus piscine (Piscine novirhabdovirus)	Viral hemorrhagic septicemia virus	2024-07-15
1980917-Novirhabdovirus-salmonid-Salmonid-novirhabdovirus	1980917	Novirhabdovirus salmonid (Salmonid novirhabdovirus)	11290	virus	UP000007212	429314	Representative	Novirhabdovirus salmonid (Salmonid novirhabdovirus)	Infectious hematopoietic necrosis virus (strain WRAC)	2024-07-15
1982365-Predatorvirus-predator-Mycobacterium-virus-Predator	1982365	Predatorvirus predator (Mycobacterium virus Predator)	543153	virus	UP000000621	543153	Representative	Predatorvirus predator (Mycobacterium virus Predator)	Mycobacterium phage Predator	2024-07-15
1982584-Cepunavirus-Cp1-Streptococcus-virus-Cp1	1982584	Cepunavirus Cp1 (Streptococcus virus Cp1)	10747	virus	UP000009089	10747	Representative	Cepunavirus Cp1 (Streptococcus virus Cp1)	Streptococcus phage Cp-1	2024-07-15
1985738-Teseptimavirus-T7-Escherichia-virus-T7	1985738	Teseptimavirus T7 (Escherichia virus T7)	10760	virus	UP000000840	10760	Representative	Teseptimavirus T7 (Escherichia virus T7)	Escherichia phage T7	2024-07-15
2015173-Ooceraea-biroi-clonal-raider-ant	2015173	Ooceraea biroi (clonal raider ant)	2015173	other-eukaryote	UP000053097	2015173	Representative	Ooceraea biroi (clonal raider ant)	Ooceraea biroi	2024-07-15
2016460-Giant-panda-anellovirus	2016460	Giant panda anellovirus	2016460	virus	UP000676270	2016460	Representative	Giant panda anellovirus	Giant panda anellovirus	2024-07-15
2016461-Giant-panda-associated-gemycircularvirus	2016461	Giant panda associated gemycircularvirus	2016461	virus	UP000268073	2016461	Representative	Giant panda associated gemycircularvirus	Giant panda associated gemycircularvirus	2024-07-15
2021311-Agathobacter-sp	2021311	Agathobacter sp.	2021311	bacterium		2021311	Orphans	Agathobacter sp.		2024-07-15
2021370-Sphingobacteriaceae-bacterium	2021370	Sphingobacteriaceae bacterium	2021370	bacterium	UP000262526	2021370	Other	Sphingobacteriaceae bacterium	Sphingobacteriaceae bacterium	2024-07-15
2024894-Acidimicrobiaceae-bacterium	2024894	Acidimicrobiaceae bacterium	2024894	bacterium	UP001237412	2024894	Other	Acidimicrobiaceae bacterium	Acidimicrobiaceae bacterium	2024-07-15
2026735-Deltaproteobacteria-bacterium	2026735	Deltaproteobacteria bacterium	2026735	bacterium	UP000247423	2026735	Representative	Deltaproteobacteria bacterium	Deltaproteobacteria bacterium	2024-07-15
2026800-Verrucomicrobiaceae-bacterium	2026800	Verrucomicrobiaceae bacterium	2026800	bacterium	UP000293567	2026800	Representative	Verrucomicrobiaceae bacterium	Verrucomicrobiaceae bacterium	2024-07-15
2029108-Bacillus-sp-UMB0899	2029108	Bacillus sp. UMB0899	2029108	bacterium		2029108	Orphans	Bacillus sp. UMB0899		2024-07-15
2030927-Bacteroidales-bacterium	2030927	Bacteroidales bacterium	2030927	bacterium	UP000676034	2030927	Representative	Bacteroidales bacterium	Bacteroidales bacterium	2024-07-15
2032731-Swine-acute-diarrhea-syndrome-coronavirus	2032731	Swine acute diarrhea syndrome coronavirus	2032731	virus	UP001229300	2032731	Other	Swine acute diarrhea syndrome coronavirus	Swine acute diarrhea syndrome coronavirus	2024-07-15
2034996-Tilapinevirus-tilapiae-Tilapia-tilapinevirus	2034996	Tilapinevirus tilapiae (Tilapia tilapinevirus)	1549864	virus	UP000201867	1549864	Representative	Tilapinevirus tilapiae (Tilapia tilapinevirus)	Tilapia lake virus	2024-07-15
2044587-Schaedlerella-arabinosiphila	2044587	Schaedlerella arabinosiphila	2044587	bacterium	UP000274920	2044587	Representative	Schaedlerella arabinosiphila	Schaedlerella arabinosiphila	2024-07-15
2044939-Clostridia-bacterium	2044939	Clostridia bacterium	2044939	bacterium	UP000629893	2044939	Representative	Clostridia bacterium	Clostridia bacterium	2024-07-15
2044940-Desulfobacterales-bacterium	2044940	Desulfobacterales bacterium	2044940	bacterium						2024-07-15
2049047-Prevotellaceae-bacterium	2049047	Prevotellaceae bacterium	2049047	bacterium	UP000755741	2049047	Other	Prevotellaceae bacterium	Prevotellaceae bacterium	2024-07-15
2050018-Rodent-coronavirus	2050018	Rodent coronavirus	2050018	virus		2050018	Orphans	Rodent coronavirus	Rodent coronavirus	2024-07-15
2053631-Tissierellales-bacterium	2053631	Tissierellales bacterium	2053631	bacterium		2053631	Orphans	Tissierellales bacterium		2024-07-15
2066070-Mesorhizobium-japonicum	2066070	Mesorhizobium japonicum	2066070	bacterium	UP000000552	266835	Other	Mesorhizobium japonicum	Mesorhizobium japonicum (strain LMG 29417 / CECT 9101 / MAFF 303099)	2024-07-15
2115988-Swine-acute-diarrhea-syndrome-related-coronavirus	2115988	Swine acute diarrhea syndrome related coronavirus	2115988	virus	UP001235867	2115988	Other	Swine acute diarrhea syndrome related coronavirus	Swine acute diarrhea syndrome related coronavirus	2024-07-15
2116544-Synechococcus-lacustris	2116544	Synechococcus lacustris	2116544	bacterium	UP000240206	1910958	Representative	Synechococcus lacustris	Synechococcus lacustris str. Tous	2024-07-15
2136182-Acinetobacter-cumulans	2136182	Acinetobacter cumulans	2136182	bacterium	UP000267166	2136182	Other	Acinetobacter cumulans	Acinetobacter cumulans	2024-07-15
2169700-Alphatectivirus-PRD1-Pseudomonas-virus-PRD1	2169700	Alphatectivirus PRD1 (Pseudomonas virus PRD1)	10002289	virus	UP000002143	10658	Representative	Alphatectivirus PRD1 (Pseudomonas virus PRD1)	Enterobacteria phage PRD1	2024-07-15
2169971-Visna-maedi-virus-Maedi-visna-virus	2169971	Visna-maedi virus (Maedi visna virus)	11742, 11743, 12750, 36374, 2169971	virus	UP000106909	2169971	Other	Visna-maedi virus (Maedi visna virus)	Visna-maedi virus	2024-07-15
