Species Key	Species ID	Species Label	Active Taxa	Group
1622147-Pseudogymnoascus-sp-WSF-3629	1622147	Pseudogymnoascus sp. WSF 3629	1622147	other-eukaryote
1631247-Mesorhizobium-delmotii	1631247	Mesorhizobium delmotii	1631247	bacterium
1647476-Tsukamurella-phage-TPA4-Tsukamurella-paurometabola-temperate-phage-TPA4	1647476	Tsukamurella phage TPA4 (Tsukamurella paurometabola temperate phage TPA4)	1647476	virus
1654388-Staphylococcus-schweitzeri	1654388	Staphylococcus schweitzeri	1654388	bacterium
1678143-Paslahepevirus-balayani	1678143	Paslahepevirus balayani	31766, 31767, 31768, 33774, 63421, 185579, 185580, 509615, 509627, 509628, 512345, 512346, 652674, 879097, 1678143, 2759769, 10000519, 10000520, 10002195, 10002196	virus
1678144-Avihepevirus-magniiecur-Orthohepevirus-B	1678144	Avihepevirus magniiecur (Orthohepevirus B)	1678144	virus
1678146-Chirohepevirus-eptesici-Orthohepevirus-D	1678146	Chirohepevirus eptesici (Orthohepevirus D)	1678146	virus
1681229-Blastomyces-gilchristii	1681229	Blastomyces gilchristii	559298	other-eukaryote
1736433-Rhizobacter-sp-Root1221	1736433	Rhizobacter sp. Root1221	1736433	bacterium
1737357-Rhizobium-wenxiniae	1737357	Rhizobium wenxiniae	1737357	bacterium
1739625-SARS-like-coronavirus-WIV16	1739625	SARS-like coronavirus WIV16	1739625	virus
1761813-Mycobacterium-sp-88mf	1761813	Mycobacterium sp. 88mf	1761813	bacterium
1776082-Shigella-genomosp-SF-2015	1776082	Shigella genomosp. SF-2015	358708	bacterium
1783360-Comamonas-sediminis	1783360	Comamonas sediminis	1783360	bacterium
1796646-Muribaculum-intestinale	1796646	Muribaculum intestinale	1796646	bacterium
1803374-Rhizophagus-sp-MUCL-43196-Rhizophagus-sp-MUCL-43196	1803374	Rhizophagus sp. MUCL 43196 (Rhizophagus sp. MUCL-43196)	1803374	other-eukaryote
1803956-Parechovirus-A-Human-parechovirus	1803956	Parechovirus A (Human parechovirus)	12063, 39085, 103911, 122962, 195055, 362784, 376148, 411152, 1803956	virus
1812858-Anaerosacchariphilus-polymeriproducens	1812858	Anaerosacchariphilus polymeriproducens	1812858	bacterium
1821750-Cardiovirus-B	1821750	Cardiovirus B	12124, 12125, 12126, 12127, 204711, 10000855	virus
1827145-Delftia-sp-GW456-R20	1827145	Delftia sp. GW456-R20	1827145	bacterium
1827501-Mesorhizobium-sp-YM1C-6-2	1827501	Mesorhizobium sp. YM1C-6-2	1827501	bacterium
1828016-Streptomyces-sp-or20	1828016	Streptomyces sp. or20	1828016	bacterium
1849603-Enterobacteriaceae-bacterium	1849603	Enterobacteriaceae bacterium	1849603	bacterium
1855372-bacterium-JGI-053	1855372	bacterium JGI 053	1855372	bacterium
1868482-Carlito-syrichta-Philippine-tarsier	1868482	Carlito syrichta (Philippine tarsier)	1868482	vertebrate
1868658-Human-astrovirus	1868658	Human astrovirus	1868658	virus
1871020-Clostridium-sp-Marseille-P3244	1871020	Clostridium sp. Marseille-P3244	1871020	bacterium
1871066-Mesorhizobium-sp	1871066	Mesorhizobium sp.	1871066	bacterium
1884791-Euhalothece-sp-KZN-001	1884791	Euhalothece sp. KZN 001	1884791	bacterium
1890304-Shigella-sp-FC1180	1890304	Shigella sp. FC1180	1890304	bacterium
1891729-Alphapolyomavirus-mauratus-Hamster-polyomavirus	1891729	Alphapolyomavirus mauratus (Hamster polyomavirus)	1891729	virus
1891730-Alphapolyomavirus-muris-Murine-polyomavirus	1891730	Alphapolyomavirus muris (Murine polyomavirus)	10636, 47935, 157703, 179241, 1891730	virus
1891762-Betapolyomavirus-hominis-BK-polyomavirus	1891762	Betapolyomavirus hominis (BK polyomavirus)	10631, 1891762, 10001761	virus
1891767-Betapolyomavirus-macacae-Macaca-mulatta-polyomavirus-1	1891767	Betapolyomavirus macacae (Macaca mulatta polyomavirus 1)	1891767, 10001763	virus
1895866-Verrucomicrobia-bacterium-61-8	1895866	Verrucomicrobia bacterium 61-8	1895866	bacterium
1896972-Azospirillum-sp-51_20	1896972	Azospirillum sp. 51_20	1896972	bacterium
1898104-Bacteroidota-bacterium	1898104	Bacteroidota bacterium	1898104	bacterium
1898112-Rhodospirillaceae-bacterium	1898112	Rhodospirillaceae bacterium	1898112	bacterium
1898203-Lachnospiraceae-bacterium	1898203	Lachnospiraceae bacterium	1898203	bacterium
1898207-Clostridiales-bacterium	1898207	Clostridiales bacterium	1898207	bacterium
1903627-Enterobacter-sp-J49	1903627	Enterobacter sp. J49	1903627	bacterium
1906673-Alphacoronavirus-sp	1906673	Alphacoronavirus sp.	1906673	virus
1906674-Betanodavirus-sp-Nervous-necrosis-virus	1906674	Betanodavirus sp. (Nervous necrosis virus)	1906674	virus
1907210-Human-adenovirus-sp-Human-adenovirus	1907210	Human adenovirus sp. (Human adenovirus)	1907210	virus
1913988-Alphaproteobacteria-bacterium	1913988	Alphaproteobacteria bacterium	1913988	bacterium
1917887-Parabacteroides-sp-Marseille-P3160	1917887	Parabacteroides sp. Marseille-P3160	1917887	bacterium
1919083-Cynomolgus-cytomegalovirus	1919083	Cynomolgus cytomegalovirus	1919083	virus
1928434-Betacoronavirus-sp	1928434	Betacoronavirus sp.	1928434	virus
1934350-Amesia-atrobrunnea	1934350	Amesia atrobrunnea	1934350	other-eukaryote
1936991-Lebetimonas-natsushimae	1936991	Lebetimonas natsushimae	1936991	bacterium
1936995-Parabacteroides-bouchesdurhonensis	1936995	Parabacteroides bouchesdurhonensis	1936995	bacterium
1945593-Oscillibacter-sp	1945593	Oscillibacter sp.	1945593	bacterium
1962851-Dromedary-camel-coronavirus	1962851	Dromedary camel coronavirus	1962851	virus
1965089-Coronavirus-HKU15	1965089	Coronavirus HKU15	1586324, 10002449, 10002682, 10002807	virus
1972593-Ephemerovirus-febris-Bovine-fever-ephemerovirus	1972593	Ephemerovirus febris (Bovine fever ephemerovirus)	11303, 10000472	virus
1977402-Inovirus-M13-Coliphage-M13	1977402	Inovirus M13 (Coliphage M13)	10863, 1977402	virus
1978231-Acidobacteriota-bacterium	1978231	Acidobacteriota bacterium	1978231	bacterium
1980456-Orthohantavirus-andesense-Andes-hantavirus	1980456	Orthohantavirus andesense (Andes hantavirus)	69245, 69246, 69247, 69248, 367400, 1980456, 10000553, 10002309	virus
2010828-Aquipluma-nitroreducens	2010828	Aquipluma nitroreducens	2010828	bacterium
2015173-Ooceraea-biroi-clonal-raider-ant	2015173	Ooceraea biroi (clonal raider ant)	2015173	other-eukaryote
2015376-Bat-mastadenovirus-G	2015376	Bat mastadenovirus G	2015376	virus
2016460-Giant-panda-anellovirus	2016460	Giant panda anellovirus	2016460	virus
2016461-Giant-panda-associated-gemycircularvirus	2016461	Giant panda associated gemycircularvirus	2016461	virus
2020902-Ponticaulis-sp	2020902	Ponticaulis sp.	2020902	bacterium
2023186-Leptospira-adleri	2023186	Leptospira adleri	2023186	bacterium
2024894-Acidimicrobiaceae-bacterium	2024894	Acidimicrobiaceae bacterium	2024894	bacterium
2026735-Deltaproteobacteria-bacterium	2026735	Deltaproteobacteria bacterium	2026735	bacterium
2026780-Planctomycetota-bacterium-Planctomycetaeota-bacterium	2026780	Planctomycetota bacterium (Planctomycetaeota bacterium)	2026780	bacterium
2026799-Verrucomicrobiota-bacterium	2026799	Verrucomicrobiota bacterium	2026799	bacterium
2026800-Verrucomicrobiaceae-bacterium	2026800	Verrucomicrobiaceae bacterium	2026800	bacterium
2029108-Bacillus-sp-UMB0899	2029108	Bacillus sp. UMB0899	2029108	bacterium
2030927-Bacteroidales-bacterium	2030927	Bacteroidales bacterium	2030927	bacterium
2032731-Swine-acute-diarrhea-syndrome-coronavirus	2032731	Swine acute diarrhea syndrome coronavirus	2032731	virus
2044587-Schaedlerella-arabinosiphila	2044587	Schaedlerella arabinosiphila	2044587	bacterium
2044939-Clostridia-bacterium	2044939	Clostridia bacterium	2044939	bacterium
2044944-Sphingobacteriales-bacterium	2044944	Sphingobacteriales bacterium	2044944	bacterium
2049039-Phascolarctobacterium-sp	2049039	Phascolarctobacterium sp.	2049039	bacterium
2049047-Prevotellaceae-bacterium	2049047	Prevotellaceae bacterium	2049047	bacterium
2050018-Rodent-coronavirus	2050018	Rodent coronavirus	2050018	virus
2052149-Candidatus-Aminicenantes-bacterium-Aminicenantes-bacterium	2052149	Candidatus Aminicenantes bacterium (Aminicenantes bacterium)	2052149	bacterium
2066070-Mesorhizobium-japonicum	2066070	Mesorhizobium japonicum	2066070	bacterium
2100421-uncultured-Caudovirales-phage	2100421	uncultured Caudovirales phage	2100421	virus
2115988-Swine-acute-diarrhea-syndrome-related-coronavirus	2115988	Swine acute diarrhea syndrome related coronavirus	2115988	virus
2116544-Synechococcus-lacustris	2116544	Synechococcus lacustris	2116544	bacterium
2136182-Acinetobacter-cumulans	2136182	Acinetobacter cumulans	2136182	bacterium
2162698-Mycobacterium-uberis	2162698	Mycobacterium uberis	2162698	bacterium
2169700-Alphatectivirus-PRD1-Pseudomonas-virus-PRD1	2169700	Alphatectivirus PRD1 (Pseudomonas virus PRD1)	10002289	virus
2169701-Onyong-nyong-virus	2169701	Onyong-nyong virus	2169701	virus
2169971-Visna-maedi-virus-Maedi-visna-virus	2169971	Visna-maedi virus (Maedi visna virus)	11742, 11743, 12750, 36374, 2169971	virus
2169991-Mammarenavirus-juninense-Argentinian-mammarenavirus	2169991	Mammarenavirus juninense (Argentinian mammarenavirus)	2169991, 10001614	virus
2170195-Eastern-chimpanzee-simian-foamy-virus	2170195	Eastern chimpanzee simian foamy virus	2170195, 10002865	virus
2170197-Guenon-simian-foamy-virus	2170197	Guenon simian foamy virus	2170197	virus
2170200-Spider-monkey-simian-foamy-virus-Spider-monkey-foamy-virus	2170200	Spider monkey simian foamy virus (Spider monkey foamy virus)	2170200	virus
2170201-Squirrel-monkey-simian-foamy-virus-Squirrel-monkey-foamy-virus	2170201	Squirrel monkey simian foamy virus (Squirrel monkey foamy virus)	2170201	virus
2170204-Western-lowland-gorilla-simian-foamy-virus	2170204	Western lowland gorilla simian foamy virus	2170204	virus
2170206-Yellow-breasted-capuchin-simian-foamy-virus	2170206	Yellow-breasted capuchin simian foamy virus	2170206	virus
2212467-Bacteroidaceae-bacterium	2212467	Bacteroidaceae bacterium	2212467	bacterium
2282107-Pyrrhoderma-noxium	2282107	Pyrrhoderma noxium	2282107	other-eukaryote
2293113-Parabacteroides-sp-AF17-3	2293113	Parabacteroides sp. AF17-3	2293113	bacterium
2478486-Holophagales-bacterium	2478486	Holophagales bacterium	2478486	bacterium
2482752-Hyaloscypha-bicolor	2482752	Hyaloscypha bicolor	1095630	other-eukaryote
2484686-Hypanus-americanus-southern-stingray	2484686	Hypanus americanus (southern stingray)	2484686	vertebrate
2485925-Oscillospiraceae-bacterium	2485925	Oscillospiraceae bacterium	2485925	bacterium
2487134-Clostridium-sp-E02	2487134	Clostridium sp. E02	2487134	bacterium
2492960-Bacillus-yapensis	2492960	Bacillus yapensis	2492960	bacterium
2498093-Muribaculaceae-bacterium	2498093	Muribaculaceae bacterium	2498093	bacterium
2499680-Betaarterivirus-suid-1	2499680	Betaarterivirus suid 1	11049, 288959	virus
2502994-Fusarium-odoratissimum	2502994	Fusarium odoratissimum	1089451, 2502994	other-eukaryote
2518605-Prevotella-hominis	2518605	Prevotella hominis	2518605	bacterium
2528206-Seonamhaeicola-sp-W255	2528206	Seonamhaeicola sp. W255	2528206	bacterium
2571175-Xanthomonadaceae-bacterium-CU05-9	2571175	Xanthomonadaceae bacterium CU05-9	2571175	bacterium
2579934-Cloning-vector-pJL74-2w-zsgreen	2579934	Cloning vector pJL74-2w-zsgreen	2579934	other
2584949-Enterobacter-sp-DE0047	2584949	Enterobacter sp. DE0047	2584949	bacterium
2585209-Trichonephila-clavipes	2585209	Trichonephila clavipes	2585209	other-eukaryote
2587410-Thermothielavioides-terrestris	2587410	Thermothielavioides terrestris	578455	other-eukaryote
2588152-Lentiviral-vector-pNL-MSCV-EBOV-GP-WPRE	2588152	Lentiviral vector pNL-MSCV-EBOV-GP-WPRE	2588152	other
2591233-Coronavirus-BtRl-BetaCoV_SC2018	2591233	Coronavirus BtRl-BetaCoV/SC2018	2591233	virus
2594813-Fusarium-fasciculatum	2594813	Fusarium fasciculatum	2594813	other-eukaryote
2599941-Oligoflexia-bacterium	2599941	Oligoflexia bacterium	2599941	bacterium
2678873-Trimerodytes-annularis-ringed-water-snake	2678873	Trimerodytes annularis (ringed water snake)	2678873	vertebrate
2682810-Iocasia-fonsfrigidae	2682810	Iocasia fonsfrigidae	2682810	bacterium
2697049-SARS-CoV2	2697049	SARS-CoV2	2697049, 10002321, 10002324, 10002325, 10002329, 10002330, 10002332, 10002334, 10002370, 10002376, 10002380, 10002382, 10002394, 10002442, 10002524, 10002525, 10002526, 10002528, 10002529, 10002530, 10002532, 10002533, 10002534, 10002562, 10002583, 10002597, 10002611, 10002626, 10002644, 10002653, 10002654, 10002655, 10002661, 10002672, 10002676, 10002677, 10002679, 10002697, 10002709, 10002715, 10002716, 10002717, 10002718, 10002719, 10002720, 10002721, 10002722, 10002723, 10002724, 10002725, 10002726, 10002727, 10002728, 10002729, 10002730, 10002731, 10002732, 10002733, 10002734, 10002735, 10002736, 10002737, 10002738, 10002739, 10002740, 10002741, 10002742, 10002744, 10002745, 10002746, 10002747, 10002748, 10002749, 10002750, 10002751, 10002752, 10002753, 10002754, 10002755, 10002756, 10002757, 10002758, 10002759, 10002760, 10002766, 10002774, 10002775, 10002794, 10002854, 10002868, 10002874, 10002896	virus
2707005-Paenibacillus-lutimineralis	2707005	Paenibacillus lutimineralis	2707005	bacterium
2708335-Pangolin-coronavirus	2708335	Pangolin coronavirus	2708335, 10002455	virus
2714763-Akanthomyces-lecanii	2714763	Akanthomyces lecanii	1081108	other-eukaryote
2734488-Orthotospovirus-alstroemerinecrosis-Alstroemeria-necrotic-streak-orthotospovirus	2734488	Orthotospovirus alstroemerinecrosis (Alstroemeria necrotic streak orthotospovirus)	693450, 2734488	virus
2759634-Pseudagkistrodon-rudis-Red-keelback	2759634	Pseudagkistrodon rudis (Red keelback)	2759634	vertebrate
2768810-Ailanthus-altissimus-China-sumac	2768810	Ailanthus altissimus (China-sumac)	2768810	plant
2770637-Aestuariibaculum-sediminum	2770637	Aestuariibaculum sediminum	2770637	bacterium
2773926-Phocaeicola-sp	2773926	Phocaeicola sp.	2773926	bacterium
2816118-Sarbecovirus-RhGB01	2816118	Sarbecovirus RhGB01	2816118	virus
2817020-Faecalibacterium-sp-Marseille-Q4164	2817020	Faecalibacterium sp. Marseille-Q4164	2817020	bacterium
2819199-Expression-vector-SARSCoV2SD614G	2819199	Expression vector SARSCoV2SD614G	2819199	other
2833184-Sarbecovirus-sp	2833184	Sarbecovirus sp.	2833184	virus
2834876-Carpione-rhabdovirus	2834876	Carpione rhabdovirus	2834876	virus
2836124-Bat-SARS-like-coronavirus-Khosta-2	2836124	Bat SARS-like coronavirus Khosta-2	2836124	virus
2838706-Candidatus-Odoribacter-faecigallinarum	2838706	Candidatus Odoribacter faecigallinarum	2838706	bacterium
2851130-Dermatophagoides-pteronyssinus-virus-3	2851130	Dermatophagoides pteronyssinus virus 3	2851130	virus
2900548-Actinomycetota-bacterium-Actinobacteria-bacterium	2900548	Actinomycetota bacterium (Actinobacteria bacterium)	2900548	bacterium
2902605-Histoplasma-ohiense-nom-inval-Histoplasma-ohiense	2902605	Histoplasma ohiense (nom. inval.) (Histoplasma ohiense)	2902605	other-eukaryote
2907303-Dyadobacter-sp-CY312	2907303	Dyadobacter sp. CY312	2907303	bacterium
2913614-Prevotella-communis	2913614	Prevotella communis	2913614	bacterium
2933777-Hymenobacter-sp-5516S-25	2933777	Hymenobacter sp. 5516S-25	2933777	bacterium
2978683-Burkholderia-orbicola	2978683	Burkholderia orbicola	2978683	bacterium
3042615-Paraglaciecola-sp-T6c-Paraglaciecola-atlantica-T6c	3042615	Paraglaciecola sp. T6c (Paraglaciecola atlantica T6c)	3042615	bacterium
3046277-Orthoflavivirus-flavi	3046277	Orthoflavivirus flavi	11089, 11090, 31641, 407134, 407135, 407136, 407137, 407138, 407139, 407140, 407141, 617102, 10002285	virus
3047813-Circovirus-duck	3047813	Circovirus duck	324685	virus
3048148-Metapneumovirus-hominis	3048148	Metapneumovirus hominis	162145, 694067, 10001235, 10001894, 10002120, 10002652	virus
3048158-Orthoflavivirus-japonicum	3048158	Orthoflavivirus japonicum	11072, 11073, 11074, 11075, 11076, 10000444, 10000445, 10001335, 10001648, 10002888	virus
3048278-Circovirus-porcine1	3048278	Circovirus porcine1	133704, 10001964	virus
3048279-Circovirus-porcine2	3048279	Circovirus porcine2	85543, 85708, 85709, 86385, 10001881	virus
3048287-Orthoflavivirus-powassanense	3048287	Orthoflavivirus powassanense	11083, 58535	virus
3048443-Orthoflavivirus-usutuense	3048443	Orthoflavivirus usutuense	64286	virus
3048447-Orthoflavivirus-wesselsbronense	3048447	Orthoflavivirus wesselsbronense	164416	virus
3048448-Orthoflavivirus-nilense	3048448	Orthoflavivirus nilense	11077, 11078, 11082, 307044, 406269, 449278, 1968826, 10000447, 10000971, 10001047, 10001649, 10001879, 10002308	virus
3048459-Orthoflavivirus-zikaense	3048459	Orthoflavivirus zikaense	64320, 2043570, 2316109, 10002180, 10002181, 10002183, 10002188, 10002190, 10002301, 10002317, 10002858	virus
3049953-Respirovirus-pneumoniae	3049953	Respirovirus pneumoniae	11216, 11217	virus
3050243-Varicellovirus-bovinealpha1	3050243	Varicellovirus bovinealpha1	10320, 10321, 10323, 10324, 31518, 31519, 45407, 79889, 10000404	virus
3050276-Varicellovirus-equidalpha1	3050276	Varicellovirus equidalpha1	10326, 10328, 10329, 10330	virus
3050278-Varicellovirus-equidalpha4	3050278	Varicellovirus equidalpha4	10331, 10000405	virus
3050281-Percavirus-equidgamma2	3050281	Percavirus equidgamma2	12657, 82831, 10000391, 10000524, 10000525, 10000526, 10000527	virus
3050287-Mardivirus-gallidalpha2	3050287	Mardivirus gallidalpha2	10388, 10389, 10390, 33707, 10002410	virus
3050297-Roseolovirus-humanbeta6b	3050297	Roseolovirus humanbeta6b	32604, 36351, 10000535	virus
3050323-Muromegalovirus-muridbeta1	3050323	Muromegalovirus muridbeta1	10366, 10367, 69156, 524649, 524650, 524651, 10000411, 10000412, 10000413, 10000414, 10001396	virus
3050327-Rhadinovirus-muridgamma4	3050327	Rhadinovirus muridgamma4	33708, 338561, 1440122, 10000536, 10000537	virus
3050355-Varicellovirus-suidalpha1	3050355	Varicellovirus suidalpha1	10345, 10349, 33703, 1006205	virus
3051375-Orthoavulavirus-javaense	3051375	Orthoavulavirus javaense	11177, 11178, 11180, 11182, 11185, 11186, 11187, 11189, 36411, 82692, 351071, 889392, 2560319, 10001032, 10001138, 10001140	virus
3051624-Amdoparvovirus-carnivoran1-Carnivore-amdoparvovirus-1	3051624	Amdoparvovirus carnivoran1 (Carnivore amdoparvovirus 1)	10783, 28314	virus
3052189-Erythroparvovirus-primate1-Primate-erythroparvovirus-1	3052189	Erythroparvovirus primate1 (Primate erythroparvovirus 1)	10798, 10000438	virus
3052223-Henipavirus-hendraense-Equine-morbillivirus	3052223	Henipavirus hendraense (Equine morbillivirus)	928303, 3052223	virus
3052225-Henipavirus-nipahense-Nipah-henipavirus	3052225	Henipavirus nipahense (Nipah henipavirus)	3052225, 10002365	virus
3052230-Hepatitis-C-virus	3052230	Hepatitis C virus	11104, 11105, 11108, 11110, 11111, 11112, 11113, 11114, 11115, 11116, 11117, 31642, 31644, 31645, 31647, 31648, 31649, 31650, 31651, 31653, 31654, 31655, 33745, 33746, 40271, 41856, 42182, 42791, 42792, 44021, 44022, 44023, 63746, 128819, 329389, 333284, 356114, 356386, 356387, 356388, 356390, 356391, 356410, 356411, 356413, 356414, 356415, 356416, 356417, 356418, 356419, 356420, 356421, 356422, 356423, 356424, 356425, 356426, 356469, 357355, 378506, 378507, 413255, 413257, 420174, 421877, 421879, 467339, 467354, 484894, 487624, 578303, 578306, 595609, 595610, 745709, 759939, 945057, 1006431, 1006432, 1006433, 1006435, 1006436, 1006438, 1053141, 1094898, 1094901, 1208062, 1544726, 1544901, 1544902, 2847144, 3052230, 10000453, 10000455, 10000456, 10000457, 10000458, 10000460, 10000968	virus
